chromosome	start	end	id	score@@peak	strand
chr1	7364447	7364504	ds_8517	4.33914@@7364457	-
chr1	7393315	7393398	ds_8560	5.64431@@7393334	-
chr1	7394563	7394631	ds_8562	6.02046@@7394599	-
chr1	7394650	7394700	ds_8563	3.85707@@7394654	-
chr1	7447994	7448046	ds_8615	3.85707@@7448009	-
chr1	7486809	7486860	ds_8628	4.43822@@7486823	-
chr1	7491448	7491500	ds_8632	5.69612@@7491463	-
chr1	7502795	7502865	ds_8638	3.85707@@7502855	-
chr1	7503422	7503503	ds_8641	3.92683@@7503448	-
chr1	7505161	7505296	ds_8644	7.65758@@7505281	-
chr1	7521160	7521211	ds_8665	3.85707@@7521174	-
chr1	7522046	7522238	ds_8669	6.89468@@7522057	-
chr1	7522275	7522373	ds_8670	9.38935@@7522324	-
chr1	7549694	7549762	ds_8686	3.85707@@7549725	-
chr1	7549886	7549940	ds_8687	3.85707@@7549910	-
chr1	7558476	7558526	ds_8695	3.85707@@7558489	-
chr1	7622609	7622668	ds_8780	5.65811@@7622631	-
chr1	7661154	7661227	ds_8805	3.85707@@7661190	-
chr1	7683163	7683218	ds_8818	3.85707@@7683171	-
chr1	7710507	7710600	ds_8847	4.96714@@7710511	-
chr1	7711239	7711334	ds_8852	4.43822@@7711289	-
chr1	7712240	7712388	ds_8855	4.96714@@7712299	-
chr1	7714769	7714883	ds_8858	6.16493@@7714849	-
chr1	7717421	7717533	ds_8864	6.0352@@7717499	-
chr1	7719569	7719661	ds_8878	6.55079@@7719656	-
chr1	7722171	7722285	ds_8887	6.16493@@7722251	-
chr1	7725776	7725900	ds_8895	4.46197@@7725846	-
chr1	7747815	7747888	ds_8906	6.93775@@7747865	-
chr1	7747900	7747961	ds_8907	7.59169@@7747916	-
chr1	7748058	7748206	ds_8908	6.55079@@7748183	-
chr1	7766423	7766560	ds_8939	6.8503@@7766445	-
chr1	7774341	7774391	ds_8949	4.43822@@7774354	-
chr1	7776197	7776268	ds_8955	3.85707@@7776239	-
chr1	7776475	7776537	ds_8958	4.85192@@7776481	-
chr1	7787376	7787611	ds_8991	8.88362@@7787486	-
chr1	7811173	7811279	ds_9010	5.43592@@7811248	-
chr1	7833520	7833579	ds_9019	3.64998@@7833568	-
chr1	7852111	7852187	ds_9035	5.17322@@7852153	-
chr1	7852284	7852338	ds_9037	6.30985@@7852297	-
chr1	7972867	7972931	ds_9162	4.43822@@7972911	-
chr1	7985140	7985194	ds_9170	4.12507@@7985176	-
chr1	7985649	7985782	ds_9174	3.78718@@7985689	-
chr1	7985908	7985964	ds_9176	4.34216@@7985951	-
chr1	8016436	8016590	ds_9207	8.81229@@8016568	-
chr1	8032779	8032843	ds_9228	3.85707@@8032789	-
chr1	8053219	8053415	ds_9240	7.4352@@8053222	-
chr1	8053725	8053887	ds_9243	7.28765@@8053814	-
chr1	8082389	8082467	ds_9255	3.85707@@8082437	-
chr1	8082508	8082573	ds_9256	4.43822@@8082522	-
chr1	8126531	8126601	ds_9293	3.85707@@8126564	-
chr1	8160603	8160673	ds_9320	3.85707@@8160619	-
chr1	8160773	8160877	ds_9322	8.50841@@8160795	-
chr1	8161205	8161280	ds_9325	3.90106@@8161245	-
chr1	8201327	8201471	ds_9366	8.36053@@8201342	-
chr1	8204901	8204961	ds_9370	5.93803@@8204922	-
chr1	8205386	8205449	ds_9374	4.43822@@8205428	-
chr1	8237714	8237777	ds_9388	8.46491@@8237742	-
chr1	8237849	8237906	ds_9390	6.8503@@8237872	-
chr1	8237920	8238037	ds_9391	7.60511@@8238014	-
chr1	8238077	8238211	ds_9392	5.85062@@8238094	-
chr1	8252527	8252626	ds_9409	5.55128@@8252580	-
chr1	8254827	8254908	ds_9416	6.97956@@8254860	-
chr1	8255556	8255646	ds_9417	3.85707@@8255593	-
chr1	8267472	8267524	ds_9442	3.8641@@8267506	-
chr1	8272459	8272689	ds_9463	9.0373@@8272612	-
chr1	8277289	8277371	ds_9469	5.04414@@8277310	-
chr1	8279842	8279895	ds_9482	4.43822@@8279861	-
chr1	8281489	8281549	ds_9487	4.6598@@8281501	-
chr1	8281645	8281722	ds_9488	4.43822@@8281668	-
chr1	8282953	8283080	ds_9490	6.93775@@8282997	-
chr1	8283093	8283146	ds_9491	5.43592@@8283107	-
chr1	8283161	8283262	ds_9492	5.43592@@8283242	-
chr1	8285514	8285583	ds_9498	3.85707@@8285546	-
chr1	8290334	8290384	ds_9508	6.40283@@8290355	-
chr1	8290417	8290496	ds_9509	5.05957@@8290434	-
chr1	8320235	8320331	ds_9567	3.85707@@8320316	-
chr1	8320378	8320445	ds_9568	4.17653@@8320422	-
chr1	8366366	8366418	ds_9623	4.43822@@8366394	-
chr1	8371012	8371088	ds_9627	7.12328@@8371013	-
chr1	8388828	8388879	ds_9652	4.48163@@8388866	-
chr1	8388964	8389105	ds_9653	5.56574@@8389091	-
chr1	8389189	8389274	ds_9655	4.58964@@8389259	-
chr1	8389296	8389363	ds_9656	3.82286@@8389350	-
chr1	8389405	8389791	ds_9658	6.02039@@8389545	-
chr1	8389803	8390006	ds_9659	5.62568@@8389841	-
chr1	8390029	8390295	ds_9660	5.49868@@8390207	-
chr1	8390345	8390870	ds_9661	7.4402@@8390763	-
chr1	8390897	8391028	ds_9662	4.46491@@8390940	-
chr1	8391050	8391126	ds_9663	5.12027@@8391106	-
chr1	8391152	8391204	ds_9664	6.1034@@8391188	-
chr1	8399399	8399457	ds_9677	3.85707@@8399402	-
chr1	8407570	8407626	ds_9686	4.17653@@8407582	-
chr1	8409126	8409238	ds_9693	7.09819@@8409155	-
chr1	8409262	8409317	ds_9694	5.43592@@8409294	-
chr1	8409346	8409398	ds_9695	3.85707@@8409375	-
chr1	8453646	8453773	ds_9727	5.0535@@8453663	-
chr1	8457208	8457417	ds_9742	6.81378@@8457213	-
chr1	8457672	8457726	ds_9744	5.79825@@8457704	-
chr1	8459075	8459138	ds_9754	3.65288@@8459097	-
chr1	8461280	8461413	ds_9773	5.56721@@8461342	-
chr1	8475170	8475275	ds_9791	7.22846@@8475192	-
chr1	8489637	8489717	ds_9821	4.57891@@8489698	-
chr1	8492465	8492529	ds_9832	5.43592@@8492485	-
chr1	8513235	8513297	ds_9857	6.02046@@8513270	-
chr1	8513312	8513377	ds_9858	4.58964@@8513360	-
chr1	8513423	8513692	ds_9859	6.93775@@8513499	-
chr1	8513744	8513908	ds_9860	9.62058@@8513892	-
chr1	8515638	8515697	ds_9866	3.85707@@8515675	-
chr1	8519704	8519766	ds_9875	3.85707@@8519729	-
chr1	8520308	8520369	ds_9878	3.91543@@8520367	-
chr1	8540553	8540609	ds_9909	3.85707@@8540586	-
chr1	8561404	8561497	ds_9936	6.0729@@8561404	-
chr1	8577493	8577556	ds_9973	4.37572@@8577516	-
chr1	8591105	8591187	ds_9987	4.17653@@8591111	-
chr1	8594817	8594959	ds_9994	3.72358@@8594883	-
chr1	8615078	8615153	ds_10019	4.17653@@8615115	-
chr1	8616526	8616583	ds_10024	3.85707@@8616555	-
chr1	8622099	8622193	ds_10039	4.43822@@8622104	-
chr1	8622869	8622925	ds_10041	9.69341@@8622902	-
chr1	8645331	8645433	ds_10065	5.93803@@8645395	-
chr1	8645460	8645548	ds_10066	3.85707@@8645501	-
chr1	8648657	8648714	ds_10088	5.69503@@8648678	-
chr1	8673166	8673221	ds_10104	5.17322@@8673169	-
chr1	8673783	8673849	ds_10107	8.82747@@8673797	-
chr1	8675177	8675242	ds_10113	3.85707@@8675205	-
chr1	8682057	8682119	ds_10117	8.3121@@8682078	-
chr1	8687369	8687435	ds_10131	5.65811@@8687399	-
chr1	8690894	8691082	ds_10140	7.10285@@8691008	-
chr1	8691614	8691781	ds_10142	6.88318@@8691727	-
chr1	8722133	8722190	ds_10154	3.85707@@8722153	-
chr1	8762949	8763038	ds_10209	4.43822@@8763021	-
chr1	8767162	8767224	ds_10230	6.11352@@8767201	-
chr1	8774350	8774414	ds_10250	3.66652@@8774396	-
chr1	8778211	8778262	ds_10272	5.92165@@8778228	-
chr1	8778294	8778434	ds_10273	6.86077@@8778343	-
chr1	8778445	8779049	ds_10274	6.88787@@8778577	-
chr1	8779061	8779137	ds_10275	4.63612@@8779091	-
chr1	8781542	8781604	ds_10292	6.11352@@8781581	-
chr1	8788729	8788793	ds_10312	3.66652@@8788775	-
chr1	8790511	8790599	ds_10331	8.06615@@8790544	-
chr1	8795550	8795607	ds_10348	4.35856@@8795597	-
chr1	8800739	8800790	ds_10370	5.92165@@8800756	-
chr1	8800822	8801577	ds_10371	6.88787@@8801105	-
chr1	8801589	8801665	ds_10372	4.63612@@8801619	-
chr1	8804070	8804132	ds_10389	6.11352@@8804109	-
chr1	8811258	8811322	ds_10409	3.66652@@8811304	-
chr1	8815117	8815168	ds_10431	5.92165@@8815134	-
chr1	8815200	8815955	ds_10432	6.88787@@8815483	-
chr1	8815967	8816043	ds_10433	4.63612@@8815997	-
chr1	8818448	8818510	ds_10450	6.11352@@8818487	-
chr1	8825636	8825700	ds_10470	3.66652@@8825682	-
chr1	8829495	8829546	ds_10492	5.92165@@8829512	-
chr1	8829578	8830333	ds_10493	6.88787@@8829861	-
chr1	8830345	8830421	ds_10494	4.63612@@8830375	-
chr1	8832826	8832888	ds_10510	6.11352@@8832865	-
chr1	8842241	8842306	ds_10528	3.85707@@8842275	-
chr1	8870178	8870229	ds_10548	6.55079@@8870206	-
chr1	8870250	8870321	ds_10549	6.17239@@8870265	-
chr1	8880375	8880454	ds_10556	3.85707@@8880386	-
chr1	8908667	8908735	ds_10595	3.85707@@8908698	-
chr1	8927984	8928034	ds_10607	5.17322@@8928005	-
chr1	8928596	8928652	ds_10612	6.30985@@8928631	-
chr1	8959908	8959968	ds_10680	4.43822@@8959912	-
chr1	8971559	8971622	ds_10701	3.85707@@8971593	-
chr1	8996830	8996898	ds_10723	3.85707@@8996873	-
chr1	9008947	9009018	ds_10760	6.25912@@9009000	-
chr1	9014336	9014427	ds_10803	6.67636@@9014368	-
chr1	9015440	9015511	ds_10812	3.59868@@9015456	-
chr1	9015540	9015683	ds_10813	4.02422@@9015606	-
chr1	9018158	9018218	ds_10818	6.17239@@9018169	-
chr1	9018256	9018338	ds_10819	5.17322@@9018325	-
chr1	9018349	9018528	ds_10820	9.04659@@9018438	-
chr1	9018705	9018810	ds_10823	5.55128@@9018742	-
chr1	9024376	9024487	ds_10828	4.43822@@9024407	-
chr1	9026666	9026719	ds_10837	3.85707@@9026682	-
chr1	9028774	9028826	ds_10844	3.85707@@9028789	-
chr1	9053787	9053878	ds_10868	3.85707@@9053806	-
chr1	9062221	9062342	ds_10881	3.70199@@9062276	-
chr1	9076127	9076200	ds_10900	6.4031@@9076193	-
chr1	9076276	9076329	ds_10901	3.85707@@9076296	-
chr1	9076348	9076401	ds_10902	7.7651@@9076386	-
chr1	9081679	9081734	ds_10907	4.35613@@9081711	-
chr1	9082726	9082791	ds_10908	6.17239@@9082736	-
chr1	9084578	9084664	ds_10919	4.11395@@9084595	-
chr1	9106217	9106277	ds_10957	5.49475@@9106237	-
chr1	9124745	9124833	ds_10970	4.43822@@9124764	-
chr1	9126263	9126407	ds_10974	8.19005@@9126348	-
chr1	9126947	9127009	ds_10979	4.31327@@9126986	-
chr1	9145002	9145068	ds_11006	3.85707@@9145032	-
chr1	9170429	9170486	ds_11027	3.85707@@9170437	-
chr1	9175618	9175703	ds_11037	7.41908@@9175667	-
chr1	9175794	9175876	ds_11038	4.83293@@9175816	-
chr1	9188539	9188590	ds_11058	3.92683@@9188560	-
chr1	9188858	9188908	ds_11060	6.43534@@9188866	-
chr1	9199345	9199398	ds_11067	3.85707@@9199361	-
chr1	9205327	9205398	ds_11082	5.65811@@9205357	-
chr1	9224590	9224642	ds_11100	3.85707@@9224615	-
chr1	9225542	9225593	ds_11104	4.85192@@9225554	-
chr1	9234111	9234169	ds_11115	5.43592@@9234143	-
chr1	9234791	9234849	ds_11119	3.85707@@9234821	-
chr1	9251134	9251185	ds_11141	4.43822@@9251155	-
chr1	9292894	9292958	ds_11174	5.17322@@9292920	-
chr1	9293439	9293493	ds_11176	3.85707@@9293479	-
chr1	9304778	9304904	ds_11197	3.88205@@9304882	-
chr1	9305040	9305096	ds_11200	6.90905@@9305077	-
chr1	9305118	9305297	ds_11201	5.39532@@9305176	-
chr1	9305609	9305696	ds_11206	6.00203@@9305635	-
chr1	9373238	9373312	ds_11278	4.17653@@9373272	-
chr1	9403908	9403961	ds_11302	3.85707@@9403939	-
chr1	9404497	9404557	ds_11304	3.85707@@9404520	-
chr1	9418178	9418241	ds_11334	7.86746@@9418205	-
chr1	9446678	9446736	ds_11352	3.85707@@9446707	-
chr1	9457439	9457498	ds_11389	3.85707@@9457468	-
chr1	9506877	9506940	ds_11434	5.17322@@9506903	-
chr1	9554938	9555002	ds_11516	3.85707@@9554961	-
chr1	9557765	9557855	ds_11525	4.43822@@9557819	-
chr1	9564746	9564819	ds_11532	4.85192@@9564812	-
chr1	9564934	9565078	ds_11534	7.87258@@9564951	-
chr1	9572442	9572506	ds_11544	4.85192@@9572485	-
chr1	9575279	9575438	ds_11557	8.1161@@9575412	-
chr1	9575540	9575597	ds_11559	6.8503@@9575580	-
chr1	9575674	9575755	ds_11560	3.85707@@9575706	-
chr1	9587355	9587419	ds_11600	5.86613@@9587398	-
chr1	9626866	9626929	ds_11625	5.69203@@9626874	-
chr1	9627077	9627132	ds_11627	3.85707@@9627077	-
chr1	9630179	9630389	ds_11630	5.43592@@9630261	-
chr1	9630501	9630559	ds_11632	6.17239@@9630524	-
chr1	9682443	9682515	ds_11700	4.43087@@9682495	-
chr1	9690460	9690518	ds_11757	3.70106@@9690503	-
chr1	9691037	9691132	ds_11761	4.09604@@9691113	-
chr1	9691190	9691269	ds_11763	5.20516@@9691207	-
chr1	9695186	9695261	ds_11771	3.85707@@9695212	-
chr1	9706826	9706916	ds_11781	4.91068@@9706839	-
chr1	9706984	9707073	ds_11783	8.93766@@9707053	-
chr1	9708442	9708509	ds_11792	5.17322@@9708443	-
chr1	9732029	9732100	ds_11822	3.85707@@9732072	-
chr1	9746472	9746562	ds_11845	8.09813@@9746533	-
chr1	9754441	9754576	ds_11853	7.69361@@9754512	-
chr1	9754766	9754901	ds_11856	7.16403@@9754839	-
chr1	9754958	9755035	ds_11857	5.0268@@9754980	-
chr1	9755094	9755224	ds_11858	7.32056@@9755115	-
chr1	9755447	9755535	ds_11861	7.30514@@9755484	-
chr1	9755582	9755671	ds_11862	5.82333@@9755600	-
chr1	9755740	9755860	ds_11864	7.33873@@9755809	-
chr1	9755906	9755996	ds_11865	4.88746@@9755916	-
chr1	9756052	9756185	ds_11867	7.53671@@9756126	-
chr1	9756231	9756294	ds_11868	5.00539@@9756246	-
chr1	9756377	9756516	ds_11870	7.30514@@9756465	-
chr1	9756562	9756626	ds_11871	5.43592@@9756603	-
chr1	9756639	9756871	ds_11872	7.60511@@9756662	-
chr1	9756950	9757124	ds_11874	6.7572@@9756963	-
chr1	9759781	9759892	ds_11881	4.07765@@9759869	-
chr1	9811809	9811865	ds_11902	4.6598@@9811834	-
chr1	9829381	9829478	ds_11929	7.48858@@9829416	-
chr1	9852712	9852813	ds_11942	5.72517@@9852791	-
chr1	9865566	9865647	ds_11958	5.67604@@9865624	-
chr1	9866435	9866495	ds_11962	4.36822@@9866483	-
chr1	9883995	9884062	ds_11982	4.24837@@9884044	-
chr1	9884086	9884140	ds_11983	3.85707@@9884107	-
chr1	9901790	9901866	ds_11995	4.85192@@9901851	-
chr1	9915480	9915530	ds_12008	3.82265@@9915489	-
chr1	9915725	9915780	ds_12010	3.85707@@9915743	-
chr1	9918568	9918639	ds_12014	8.38005@@9918594	-
chr1	9919255	9919305	ds_12017	5.13876@@9919266	-
chr1	9925236	9925292	ds_12024	4.43822@@9925241	-
chr1	9926003	9926076	ds_12029	5.30957@@9926035	-
chr1	9994111	9994256	ds_12081	5.17322@@9994135	-
chr1	10013224	10013274	ds_12094	5.85062@@10013237	-
chr1	10013289	10013345	ds_12095	5.65811@@10013303	-
chr1	10021527	10021579	ds_12103	9.96921@@10021556	-
chr1	10022002	10022072	ds_12105	7.26979@@10022033	-
chr1	10022157	10022221	ds_12106	3.85707@@10022176	-
chr1	10023064	10023485	ds_12109	8.70818@@10023212	-
chr1	10023497	10023623	ds_12110	5.17322@@10023541	-
chr1	10087132	10087183	ds_12183	4.43822@@10087162	-
chr1	10144903	10144971	ds_12256	7.17219@@10144946	-
chr1	10152832	10152980	ds_12262	5.96318@@10152882	-
chr1	10155019	10155086	ds_12275	3.69341@@10155064	-
chr1	10156173	10156347	ds_12279	5.84167@@10156319	-
chr1	10156688	10156751	ds_12282	7.5132@@10156728	-
chr1	10173223	10173287	ds_12297	3.85707@@10173236	-
chr1	10197066	10197202	ds_12319	6.02046@@10197089	-
chr1	10207325	10207383	ds_12331	4.79856@@10207341	-
chr1	10221160	10221267	ds_12339	8.25959@@10221207	-
chr1	10315400	10315452	ds_12487	4.43822@@10315429	-
chr1	10357524	10357577	ds_12531	4.85192@@10357544	-
chr1	10362711	10362761	ds_12562	3.85707@@10362713	-
chr1	10362793	10362845	ds_12563	4.85192@@10362814	-
chr1	10383371	10383505	ds_12579	7.60511@@10383403	-
chr1	10383566	10383642	ds_12580	5.17322@@10383619	-
chr1	10383863	10383917	ds_12581	5.85062@@10383890	-
chr1	10383944	10384000	ds_12582	4.58964@@10383983	-
chr1	10394025	10394083	ds_12598	4.43822@@10394046	-
chr1	10421393	10421456	ds_12630	6.24276@@10421407	-
chr1	10421599	10421683	ds_12633	6.63274@@10421652	-
chr1	10461221	10461301	ds_12662	4.43822@@10461243	-
chr1	10462393	10462472	ds_12664	5.02148@@10462402	-
chr1	10497634	10497684	ds_12712	5.43592@@10497662	-
chr1	10504135	10504190	ds_12732	4.43822@@10504167	-
chr1	10506740	10506827	ds_12740	4.18606@@10506763	-
chr1	10507198	10507281	ds_12741	4.85192@@10507258	-
chr1	10512863	10512960	ds_12754	9.39709@@10512945	-
chr1	10515942	10516015	ds_12756	3.85707@@10515978	-
chr1	10523648	10523735	ds_12761	7.47472@@10523682	-
chr1	10527673	10527769	ds_12773	4.90223@@10527689	-
chr1	10532081	10532154	ds_12781	3.89764@@10532094	-
chr1	10534728	10534804	ds_12796	6.0729@@10534746	-
chr1	10545392	10545452	ds_12800	4.45585@@10545436	-
chr1	10570179	10570233	ds_12820	5.57874@@10570210	-
chr1	10584415	10584487	ds_12833	3.85707@@10584457	-
chr1	10597682	10597740	ds_12856	4.20354@@10597698	-
chr1	10598047	10598168	ds_12857	4.96714@@10598095	-
chr1	10624085	10624135	ds_12875	7.85621@@10624111	-
chr1	10654483	10654544	ds_12901	5.17322@@10654506	-
chr1	10659963	10660030	ds_12908	4.85192@@10660007	-
chr1	10660174	10660281	ds_12909	6.8503@@10660207	-
chr1	10687151	10687209	ds_12939	4.43822@@10687189	-
chr1	10696737	10696820	ds_12953	3.59704@@10696798	-
chr1	10696860	10696947	ds_12954	4.85192@@10696924	-
chr1	10697032	10697090	ds_12955	4.85192@@10697045	-
chr1	10700872	10700927	ds_12978	3.85707@@10700886	-
chr1	10701423	10701506	ds_12983	3.59704@@10701484	-
chr1	10723716	10723810	ds_13000	5.17322@@10723792	-
chr1	10776644	10776700	ds_13038	6.02046@@10776657	-
chr1	10777259	10777395	ds_13043	8.90186@@10777282	-
chr1	10799961	10800016	ds_13061	4.43822@@10799979	-
chr1	10807826	10807899	ds_13075	4.43822@@10807831	-
chr1	10814284	10814340	ds_13079	4.43822@@10814307	-
chr1	10814354	10814435	ds_13080	4.85192@@10814377	-
chr1	10838736	10838801	ds_13115	5.17322@@10838765	-
chr1	10859098	10859154	ds_13141	3.85707@@10859131	-
chr1	10860025	10860103	ds_13145	3.85707@@10860078	-
chr1	10867709	10867761	ds_13150	3.85707@@10867739	-
chr1	10915929	10915982	ds_13172	4.32834@@10915960	-
chr1	10916157	10916260	ds_13174	5.75757@@10916200	-
chr1	10920834	10920911	ds_13175	4.43822@@10920854	-
chr1	10932071	10932122	ds_13213	5.75757@@10932100	-
chr1	10963570	10963653	ds_13242	5.34676@@10963608	-
chr1	10965884	10965937	ds_13247	6.33369@@10965908	-
chr1	10983243	10983302	ds_13261	6.18967@@10983282	-
chr1	11006595	11006676	ds_13284	9.25958@@11006623	-
chr1	11020295	11020353	ds_13294	5.90948@@11020330	-
chr1	11020366	11020676	ds_13295	7.90084@@11020514	-
chr1	11021027	11021085	ds_13297	5.51384@@11021062	-
chr1	11021096	11021175	ds_13298	4.43822@@11021107	-
chr1	11028349	11028454	ds_13314	5.65811@@11028434	-
chr1	11032345	11032469	ds_13320	8.34205@@11032422	-
chr1	11039634	11039684	ds_13325	4.43822@@11039647	-
chr1	11046392	11046466	ds_13341	6.94862@@11046427	-
chr1	11047721	11047790	ds_13345	4.85192@@11047732	-
chr1	11048818	11048868	ds_13348	7.0571@@11048832	-
chr1	11048969	11049062	ds_13349	4.8763@@11048999	-
chr1	11049906	11049990	ds_13355	4.57851@@11049949	-
chr1	11050001	11050319	ds_13356	6.62766@@11050168	-
chr1	11051220	11051338	ds_13364	8.04135@@11051242	-
chr1	11066520	11066572	ds_13390	4.43822@@11066549	-
chr1	11083114	11083191	ds_13397	7.21015@@11083137	-
chr1	11089427	11089477	ds_13400	5.8616@@11089454	-
chr1	11111717	11111801	ds_13444	4.43822@@11111719	-
chr1	11117522	11117640	ds_13448	8.56361@@11117614	-
chr1	11126647	11126750	ds_13458	6.7572@@11126728	-
chr1	11126842	11126955	ds_13460	8.52262@@11126855	-
chr1	11127485	11127577	ds_13466	6.17239@@11127500	-
chr1	11131603	11131653	ds_13473	5.46774@@11131630	-
chr1	11132266	11132337	ds_13479	6.93188@@11132314	-
chr1	11148192	11148327	ds_13504	6.5963@@11148273	-
chr1	11148352	11148402	ds_13505	4.68886@@11148389	-
chr1	11149687	11149774	ds_13518	3.85707@@11149704	-
chr1	11152641	11152776	ds_13536	6.5963@@11152722	-
chr1	11212448	11212516	ds_13590	5.84812@@11212462	-
chr1	11214925	11214987	ds_13594	3.85707@@11214960	-
chr1	11241944	11242034	ds_13621	5.5739@@11242011	-
chr1	11259647	11259750	ds_13641	6.6384@@11259727	-
chr1	11279622	11279743	ds_13658	5.43592@@11279642	-
chr1	11280000	11280108	ds_13660	6.02046@@11280049	-
chr1	11280119	11280175	ds_13661	8.88362@@11280146	-
chr1	11287618	11287674	ds_13674	4.23975@@11287653	-
chr1	11292733	11292807	ds_13682	3.85707@@11292770	-
chr1	11292999	11293091	ds_13684	3.85707@@11293054	-
chr1	11310237	11310291	ds_13739	6.58731@@11310268	-
chr1	11315057	11315207	ds_13748	5.58916@@11315148	-
chr1	11315307	11315381	ds_13749	4.17653@@11315344	-
chr1	11327007	11327059	ds_13778	3.85707@@11327028	-
chr1	11351828	11351950	ds_13799	6.44703@@11351849	-
chr1	11366695	11366756	ds_13805	5.17322@@11366733	-
chr1	11368174	11368224	ds_13815	4.17653@@11368183	-
chr1	11369721	11369804	ds_13819	7.20781@@11369735	-
chr1	11370824	11370905	ds_13821	8.97948@@11370852	-
chr1	11371006	11371100	ds_13824	7.47519@@11371067	-
chr1	11408131	11408210	ds_13852	3.8007@@11408171	-
chr1	11408300	11408379	ds_13853	3.8007@@11408340	-
chr1	11408469	11408550	ds_13854	3.76839@@11408509	-
chr1	11408851	11408901	ds_13856	6.8042@@11408877	-
chr1	11409276	11409328	ds_13858	8.35671@@11409306	-
chr1	11410144	11410199	ds_13861	4.66173@@11410160	-
chr1	11414912	11414966	ds_13874	3.85707@@11414929	-
chr1	11414999	11415051	ds_13875	4.85192@@11415025	-
chr1	11423078	11423140	ds_13900	5.14609@@11423119	-
chr1	11435415	11435477	ds_13918	5.43592@@11435418	-
chr1	11440989	11441055	ds_13924	5.65811@@11441004	-
chr1	11441107	11441207	ds_13925	5.65811@@11441129	-
chr1	11479528	11479690	ds_13967	6.65768@@11479547	-
chr1	11503682	11503757	ds_13983	4.6598@@11503742	-
chr1	11504247	11504304	ds_13990	6.33154@@11504286	-
chr1	11507275	11507344	ds_14016	3.85707@@11507277	-
chr1	11507422	11507506	ds_14018	6.47486@@11507466	-
chr1	11508011	11508062	ds_14025	6.17239@@11508042	-
chr1	11508294	11508354	ds_14028	4.26911@@11508303	-
chr1	11508370	11508445	ds_14029	4.8816@@11508425	-
chr1	11508630	11508798	ds_14032	5.17322@@11508698	-
chr1	11509421	11509506	ds_14038	4.31327@@11509486	-
chr1	11509640	11509694	ds_14041	6.55079@@11509676	-
chr1	11509879	11509989	ds_14044	6.43534@@11509972	-
chr1	11510053	11510110	ds_14046	3.85707@@11510057	-
chr1	11510176	11510250	ds_14047	6.0729@@11510230	-
chr1	11510377	11510452	ds_14049	6.47486@@11510414	-
chr1	11510700	11510755	ds_14052	5.02148@@11510735	-
chr1	11516079	11516132	ds_14074	9.09812@@11516090	-
chr1	11518561	11518616	ds_14082	5.43592@@11518596	-
chr1	11522246	11522298	ds_14108	8.50281@@11522273	-
chr1	11522314	11522387	ds_14109	8.19978@@11522373	-
chr1	11526088	11526159	ds_14112	4.29167@@11526137	-
chr1	11535734	11535828	ds_14124	4.43822@@11535770	-
chr1	11585832	11585914	ds_14167	4.43822@@11585863	-
chr1	11585942	11586045	ds_14168	7.40483@@11585980	-
chr1	11586110	11586169	ds_14169	4.43822@@11586114	-
chr1	11586196	11586257	ds_14170	7.85021@@11586229	-
chr1	11609825	11609885	ds_14205	5.4439@@11609833	-
chr1	11609896	11609947	ds_14206	5.61632@@11609924	-
chr1	11610485	11610554	ds_14212	4.85192@@11610538	-
chr1	11618510	11618607	ds_14224	6.7572@@11618584	-
chr1	11619094	11619149	ds_14226	5.43592@@11619099	-
chr1	11619524	11619631	ds_14228	7.80441@@11619573	-
chr1	11620621	11620692	ds_14233	7.00002@@11620653	-
chr1	11620708	11620780	ds_14234	6.36951@@11620726	-
chr1	11637712	11637766	ds_14249	5.02148@@11637723	-
chr1	11644321	11644373	ds_14255	6.02046@@11644332	-
chr1	11644421	11644557	ds_14256	7.67445@@11644512	-
chr1	11661153	11661226	ds_14274	7.43815@@11661196	-
chr1	11661408	11661501	ds_14277	5.85647@@11661448	-
chr1	11661615	11661711	ds_14280	6.17239@@11661688	-
chr1	11662017	11662068	ds_14283	4.26911@@11662045	-
chr1	11686874	11686925	ds_14314	3.85707@@11686875	-
chr1	11686962	11687050	ds_14315	6.65768@@11687001	-
chr1	11689235	11689302	ds_14318	4.85192@@11689267	-
chr1	11704021	11704139	ds_14346	7.99549@@11704062	-
chr1	11704157	11704254	ds_14347	5.4223@@11704184	-
chr1	11706539	11706599	ds_14355	4.50247@@11706555	-
chr1	11710953	11711042	ds_14367	3.73284@@11710980	-
chr1	11733293	11733351	ds_14392	4.93789@@11733302	-
