chromosome	start	end	id	score@@peak	strand
chr1	2194765	2194907	ss_3750	-3.02579@@2194845	-
chr1	2195098	2195158	ss_3751	-3.18741@@2195115	-
chr1	2208955	2209014	ss_3755	-2.08273@@2208994	-
chr1	2209310	2209369	ss_3760	-3.33614@@2209353	-
chr1	2209491	2209593	ss_3762	-3.02203@@2209554	-
chr1	2212263	2212314	ss_3787	-1.27155@@2212263	-
chr1	2217934	2217985	ss_3790	-2.08273@@2217934	-
chr1	2218477	2218532	ss_3794	-3.59488@@2218484	-
chr1	2218999	2219050	ss_3796	-2.08273@@2218999	-
chr1	2220607	2220681	ss_3803	-3.33614@@2220661	-
chr1	2223987	2224046	ss_3812	-2.08273@@2223996	-
chr1	2224246	2224345	ss_3814	-3.33614@@2224252	-
chr1	2225848	2225908	ss_3816	-2.08273@@2225872	-
chr1	2226542	2226646	ss_3823	-2.08273@@2226619	-
chr1	2227835	2227939	ss_3825	-2.62346@@2227896	-
chr1	2260398	2260453	ss_3846	-2.08273@@2260398	-
chr1	2262708	2262759	ss_3862	-3.02203@@2262708	-
chr1	2281247	2281300	ss_3870	-2.62346@@2281263	-
chr1	2281419	2281551	ss_3872	-3.33614@@2281446	-
chr1	2282594	2282652	ss_3881	-2.62346@@2282629	-
chr1	2296808	2296861	ss_3905	-2.37645@@2296813	-
chr1	2310995	2311053	ss_3920	-2.62346@@2311031	-
chr1	2314311	2314367	ss_3934	-2.08273@@2314311	-
chr1	2315317	2315401	ss_3940	-2.62346@@2315317	-
chr1	2318535	2318613	ss_3948	-1.27155@@2318535	-
chr1	2332225	2332283	ss_3962	-3.02203@@2332225	-
chr1	2332628	2332678	ss_3964	-3.02203@@2332631	-
chr1	2332894	2333018	ss_3965	-3.02203@@2332927	-
chr1	2336790	2336842	ss_3974	-2.62346@@2336799	-
chr1	2336886	2336944	ss_3975	-3.02203@@2336919	-
chr1	2337073	2337145	ss_3977	-2.08273@@2337073	-
chr1	2337249	2337319	ss_3980	-3.59488@@2337277	-
chr1	2337446	2337520	ss_3982	-3.59488@@2337477	-
chr1	2339209	2339278	ss_3990	-3.47121@@2339270	-
chr1	2343142	2343232	ss_3999	-3.33614@@2343158	-
chr1	2343466	2343526	ss_4000	-2.62346@@2343483	-
chr1	2344070	2344144	ss_4002	-3.59488@@2344070	-
chr1	2356008	2356062	ss_4020	-2.62346@@2356008	-
chr1	2359967	2360038	ss_4023	-2.08273@@2359967	-
chr1	2371532	2371623	ss_4058	-3.57405@@2371610	-
chr1	2373935	2373985	ss_4082	-2.37645@@2373965	-
chr1	2386457	2386509	ss_4089	-1.27155@@2386457	-
chr1	2399622	2399696	ss_4105	-2.62346@@2399634	-
chr1	2400701	2400766	ss_4108	-2.08273@@2400718	-
chr1	2404350	2404406	ss_4114	-1.27155@@2404350	-
chr1	2404969	2405034	ss_4120	-3.59488@@2405031	-
chr1	2405207	2405259	ss_4121	-3.02203@@2405211	-
chr1	2410326	2410380	ss_4134	-2.83594@@2410335	-
chr1	2410730	2410796	ss_4135	-2.54546@@2410766	-
chr1	2410983	2411039	ss_4136	-3.18741@@2411006	-
chr1	2411179	2411327	ss_4137	-2.62501@@2411209	-
chr1	2430317	2430378	ss_4156	-3.02203@@2430328	-
chr1	2430465	2430535	ss_4158	-2.62346@@2430506	-
chr1	2434247	2434321	ss_4167	-2.62346@@2434247	-
chr1	2463764	2463814	ss_4185	-1.98876@@2463803	-
chr1	2463850	2463908	ss_4187	-3.47774@@2463896	-
chr1	2466164	2466273	ss_4209	-2.43573@@2466218	-
chr1	2466924	2466992	ss_4214	-3.02203@@2466963	-
chr1	2469639	2469722	ss_4219	-2.08273@@2469688	-
chr1	2483508	2483567	ss_4243	-3.33614@@2483508	-
chr1	2486077	2486166	ss_4245	-3.02203@@2486114	-
chr1	2491295	2491349	ss_4258	-1.27155@@2491295	-
chr1	2491691	2491741	ss_4260	-2.08273@@2491691	-
chr1	2493015	2493080	ss_4265	-3.59488@@2493024	-
chr1	2494901	2494962	ss_4268	-1.27155@@2494901	-
chr1	2497773	2497838	ss_4283	-2.18681@@2497781	-
chr1	2503187	2503261	ss_4301	-1.27155@@2503187	-
chr1	2504239	2504293	ss_4304	-2.62346@@2504239	-
chr1	2504744	2504829	ss_4307	-2.62346@@2504774	-
chr1	2507103	2507161	ss_4315	-2.08273@@2507121	-
chr1	2509525	2509598	ss_4328	-2.08273@@2509525	-
chr1	2509741	2509820	ss_4330	-3.02203@@2509758	-
chr1	2509835	2509950	ss_4331	-3.33614@@2509892	-
chr1	2514657	2514722	ss_4343	-2.62346@@2514681	-
chr1	2517427	2517477	ss_4345	-1.27155@@2517427	-
chr1	2539987	2540103	ss_4354	-3.02203@@2540073	-
chr1	2542212	2542281	ss_4362	-3.59488@@2542233	-
chr1	2547290	2547364	ss_4381	-3.59488@@2547305	-
chr1	2558485	2558535	ss_4395	-2.08273@@2558485	-
chr1	2563146	2563204	ss_4398	-2.08273@@2563183	-
chr1	2563248	2563309	ss_4399	-2.62346@@2563256	-
chr1	2563608	2563664	ss_4400	-1.27155@@2563608	-
chr1	2564705	2564780	ss_4402	-1.27155@@2564705	-
chr1	2574051	2574136	ss_4407	-3.02203@@2574051	-
chr1	2583687	2583745	ss_4438	-2.08273@@2583687	-
chr1	2586852	2586912	ss_4445	-2.08273@@2586852	-
chr1	2604159	2604233	ss_4449	-3.02203@@2604159	-
chr1	2607340	2607413	ss_4453	-3.59488@@2607379	-
chr1	2623017	2623082	ss_4464	-1.27155@@2623017	-
chr1	2623315	2623403	ss_4465	-2.62346@@2623399	-
chr1	2623838	2623924	ss_4466	-3.02203@@2623862	-
chr1	2634957	2635012	ss_4476	-3.33614@@2634974	-
chr1	2640992	2641051	ss_4479	-3.34249@@2641000	-
chr1	2643689	2643805	ss_4487	-3.33614@@2643725	-
chr1	2644382	2644465	ss_4488	-2.62346@@2644409	-
chr1	2645183	2645243	ss_4491	-3.33614@@2645183	-
chr1	2668464	2668524	ss_4503	-3.02203@@2668499	-
chr1	2673001	2673063	ss_4515	-1.27155@@2673001	-
chr1	2682522	2682573	ss_4517	-2.08273@@2682522	-
chr1	2682876	2682932	ss_4519	-1.27155@@2682876	-
chr1	2683672	2683739	ss_4524	-3.33614@@2683673	-
chr1	2683795	2683894	ss_4525	-2.83594@@2683796	-
chr1	2691420	2691494	ss_4532	-1.27155@@2691420	-
chr1	2691962	2692013	ss_4537	-3.59488@@2691980	-
chr1	2715949	2716000	ss_4578	-2.82381@@2715956	-
chr1	2720038	2720112	ss_4585	-2.08273@@2720038	-
chr1	2734633	2734684	ss_4597	-3.02203@@2734669	-
chr1	2734744	2734805	ss_4598	-3.59488@@2734749	-
chr1	2735321	2735402	ss_4603	-3.33614@@2735373	-
chr1	2735428	2735531	ss_4604	-3.02203@@2735460	-
chr1	2760528	2760608	ss_4647	-3.02203@@2760528	-
chr1	2770708	2770771	ss_4655	-2.08273@@2770708	-
chr1	2810249	2810299	ss_4667	-3.02203@@2810249	-
chr1	2813121	2813209	ss_4671	-2.62346@@2813175	-
chr1	2813323	2813402	ss_4672	-2.62346@@2813338	-
chr1	2816408	2816471	ss_4689	-3.02203@@2816429	-
chr1	2816690	2816745	ss_4692	-2.08273@@2816700	-
chr1	2822886	2822953	ss_4709	-2.08273@@2822886	-
chr1	2895676	2895727	ss_4760	-2.62346@@2895693	-
chr1	2896966	2897050	ss_4769	-3.59488@@2897017	-
chr1	2897136	2897187	ss_4771	-2.62346@@2897145	-
chr1	2897609	2897709	ss_4777	-3.02203@@2897626	-
chr1	2898601	2898655	ss_4783	-3.02203@@2898612	-
chr1	2900381	2900431	ss_4789	-2.62346@@2900381	-
chr1	2900679	2900729	ss_4790	-3.02203@@2900679	-
chr1	2902095	2902169	ss_4794	-3.02203@@2902132	-
chr1	2902906	2902958	ss_4796	-3.59488@@2902906	-
chr1	2903486	2903539	ss_4801	-3.33614@@2903486	-
chr1	2904197	2904271	ss_4803	-3.33614@@2904209	-
chr1	2921074	2921144	ss_4810	-3.02203@@2921074	-
chr1	2921236	2921334	ss_4811	-2.62346@@2921287	-
chr1	2923828	2923885	ss_4833	-2.62346@@2923829	-
chr1	2925417	2925473	ss_4839	-2.08273@@2925417	-
chr1	2929902	2929968	ss_4844	-3.02203@@2929902	-
chr1	2937765	2937818	ss_4853	-2.62346@@2937771	-
chr1	2938026	2938085	ss_4854	-2.08273@@2938051	-
chr1	2943384	2943436	ss_4872	-3.02203@@2943387	-
chr1	2944741	2944791	ss_4879	-3.59488@@2944773	-
chr1	2945219	2945293	ss_4881	-2.62346@@2945271	-
chr1	2950424	2950483	ss_4887	-2.08273@@2950424	-
chr1	2951916	2951968	ss_4888	-1.27155@@2951916	-
chr1	2952347	2952418	ss_4889	-3.02203@@2952376	-
chr1	2953212	2953292	ss_4893	-3.02203@@2953223	-
chr1	2953391	2953443	ss_4895	-2.08273@@2953402	-
chr1	2954597	2954651	ss_4903	-2.62346@@2954600	-
chr1	2955563	2955614	ss_4909	-1.27155@@2955563	-
chr1	2956964	2957017	ss_4910	-2.08273@@2956964	-
chr1	2966699	2966753	ss_4919	-3.33614@@2966717	-
chr1	2973898	2973953	ss_4944	-2.62346@@2973919	-
chr1	2974769	2974847	ss_4950	-3.33614@@2974770	-
chr1	2978213	2978310	ss_4965	-3.33614@@2978215	-
chr1	2978398	2978455	ss_4966	-2.08273@@2978433	-
chr1	2998336	2998435	ss_4980	-3.18741@@2998414	-
chr1	2998509	2998633	ss_4982	-3.59488@@2998566	-
chr1	2999764	2999820	ss_4988	-2.62346@@2999764	-
chr1	3001790	3001843	ss_4997	-3.02203@@3001800	-
chr1	3002917	3002967	ss_5001	-2.62346@@3002924	-
chr1	3011284	3011376	ss_5016	-3.59488@@3011302	-
chr1	3011412	3011482	ss_5017	-3.33614@@3011462	-
chr1	3013444	3013515	ss_5024	-3.59488@@3013479	-
chr1	3026452	3026511	ss_5034	-3.59488@@3026486	-
chr1	3027329	3027408	ss_5035	-3.02203@@3027369	-
chr1	3038605	3038671	ss_5045	-3.38256@@3038632	-
chr1	3040513	3040563	ss_5050	-2.62346@@3040520	-
chr1	3040651	3040729	ss_5051	-3.33614@@3040693	-
chr1	3047769	3047843	ss_5076	-3.02203@@3047769	-
chr1	3056755	3056805	ss_5087	-1.27155@@3056755	-
chr1	3071092	3071166	ss_5098	-2.73343@@3071092	-
chr1	3095327	3095377	ss_5109	-3.33614@@3095339	-
chr1	3097554	3097625	ss_5132	-3.33614@@3097587	-
chr1	3102288	3102343	ss_5156	-3.33614@@3102306	-
chr1	3102785	3102838	ss_5159	-1.27155@@3102785	-
chr1	3115404	3115497	ss_5186	-3.33614@@3115427	-
chr1	3115739	3115793	ss_5189	-2.08273@@3115753	-
chr1	3115804	3115885	ss_5190	-2.64708@@3115862	-
chr1	3118343	3118417	ss_5203	-3.02203@@3118369	-
chr1	3127991	3128085	ss_5212	-1.27155@@3127991	-
chr1	3134467	3134560	ss_5223	-3.02203@@3134530	-
chr1	3134723	3134784	ss_5226	-3.02203@@3134736	-
chr1	3135241	3135315	ss_5227	-2.08273@@3135273	-
chr1	3138039	3138108	ss_5240	-3.53022@@3138045	-
chr1	3138291	3138360	ss_5242	-3.53022@@3138297	-
chr1	3138375	3138480	ss_5243	-3.53022@@3138381	-
chr1	3138870	3138925	ss_5246	-3.59488@@3138870	-
chr1	3145254	3145307	ss_5253	-1.27155@@3145254	-
chr1	3149004	3149054	ss_5268	-1.27155@@3149004	-
chr1	3151902	3151969	ss_5276	-3.02203@@3151915	-
chr1	3158358	3158417	ss_5290	-1.27155@@3158358	-
chr1	3161029	3161090	ss_5306	-3.02203@@3161048	-
chr1	3161292	3161366	ss_5307	-2.62346@@3161292	-
chr1	3165424	3165479	ss_5312	-3.59488@@3165431	-
chr1	3166065	3166118	ss_5316	-3.02203@@3166065	-
chr1	3177670	3177721	ss_5335	-3.02203@@3177683	-
chr1	3182182	3182257	ss_5350	-3.59488@@3182202	-
chr1	3190249	3190303	ss_5352	-3.02203@@3190267	-
chr1	3190799	3190852	ss_5356	-2.08273@@3190799	-
chr1	3191545	3191619	ss_5364	-3.02203@@3191563	-
chr1	3193607	3193673	ss_5373	-2.08273@@3193607	-
chr1	3193690	3193759	ss_5374	-3.02203@@3193690	-
chr1	3196052	3196105	ss_5381	-2.08273@@3196052	-
chr1	3196138	3196206	ss_5382	-3.02203@@3196170	-
chr1	3198732	3198793	ss_5387	-3.33614@@3198732	-
chr1	3220564	3220617	ss_5404	-1.27155@@3220564	-
chr1	3223524	3223591	ss_5413	-1.27155@@3223524	-
chr1	3225480	3225561	ss_5423	-3.33614@@3225521	-
chr1	3237725	3237787	ss_5440	-3.59488@@3237748	-
chr1	3238568	3238622	ss_5448	-3.18741@@3238616	-
chr1	3256396	3256466	ss_5456	-2.08273@@3256409	-
chr1	3259011	3259084	ss_5467	-2.08273@@3259030	-
chr1	3259818	3259882	ss_5468	-2.62346@@3259818	-
chr1	3260721	3260785	ss_5470	-3.02203@@3260731	-
chr1	3260954	3261027	ss_5472	-2.08273@@3260977	-
chr1	3262703	3262778	ss_5476	-3.02203@@3262755	-
chr1	3269717	3269800	ss_5479	-3.33614@@3269780	-
chr1	3271747	3271798	ss_5496	-1.27155@@3271747	-
chr1	3276056	3276125	ss_5497	-2.08273@@3276072	-
chr1	3276463	3276517	ss_5498	-2.08273@@3276463	-
chr1	3278278	3278355	ss_5501	-3.02203@@3278318	-
chr1	3282163	3282218	ss_5503	-2.08273@@3282163	-
chr1	3290449	3290505	ss_5508	-3.02203@@3290454	-
chr1	3293035	3293111	ss_5514	-3.59488@@3293053	-
chr1	3293260	3293323	ss_5515	-2.08273@@3293285	-
chr1	3294138	3294204	ss_5518	-2.08273@@3294138	-
chr1	3295236	3295293	ss_5523	-2.62346@@3295261	-
chr1	3297524	3297598	ss_5528	-3.59488@@3297551	-
chr1	3301045	3301119	ss_5534	-2.62346@@3301045	-
chr1	3301247	3301300	ss_5535	-2.08273@@3301247	-
chr1	3304714	3304766	ss_5540	-2.08273@@3304714	-
chr1	3305622	3305692	ss_5546	-2.62346@@3305622	-
chr1	3305734	3305784	ss_5547	-1.27155@@3305734	-
chr1	3332179	3332240	ss_5559	-1.27155@@3332179	-
chr1	3332884	3332958	ss_5560	-2.62346@@3332884	-
chr1	3333835	3333887	ss_5561	-2.62346@@3333850	-
chr1	3334751	3334832	ss_5568	-2.62346@@3334832	-
chr1	3335656	3335729	ss_5573	-3.59488@@3335721	-
chr1	3337186	3337253	ss_5581	-3.18741@@3337186	-
chr1	3340130	3340194	ss_5597	-2.08273@@3340130	-
chr1	3340801	3340864	ss_5604	-3.33614@@3340829	-
chr1	3346438	3346497	ss_5613	-3.59488@@3346457	-
chr1	3347492	3347571	ss_5620	-3.02203@@3347554	-
chr1	3357137	3357209	ss_5623	-2.08273@@3357137	-
chr1	3358020	3358086	ss_5627	-3.33614@@3358061	-
chr1	3358216	3358267	ss_5628	-2.08273@@3358216	-
chr1	3358842	3358960	ss_5632	-3.02203@@3358921	-
chr1	3366372	3366439	ss_5640	-1.27155@@3366372	-
chr1	3368440	3368510	ss_5643	-2.62346@@3368475	-
chr1	3383290	3383340	ss_5649	-1.27155@@3383290	-
chr1	3383690	3383746	ss_5650	-1.27155@@3383690	-
chr1	3385639	3385713	ss_5662	-1.27155@@3385639	-
chr1	3387505	3387560	ss_5665	-2.62346@@3387505	-
chr1	3393283	3393393	ss_5678	-3.33614@@3393334	-
chr1	3394272	3394390	ss_5686	-3.59488@@3394302	-
chr1	3394788	3394859	ss_5690	-3.33614@@3394788	-
chr1	3396067	3396120	ss_5696	-2.62346@@3396067	-
chr1	3396629	3396715	ss_5698	-2.62346@@3396648	-
chr1	3397107	3397178	ss_5702	-2.62346@@3397128	-
chr1	3407568	3407659	ss_5719	-3.33614@@3407588	-
chr1	3408140	3408197	ss_5723	-2.08273@@3408140	-
chr1	3416710	3416784	ss_5735	-3.02203@@3416710	-
chr1	3428680	3428745	ss_5758	-3.59488@@3428720	-
chr1	3442526	3442593	ss_5773	-2.08273@@3442526	-
chr1	3443457	3443511	ss_5778	-1.27155@@3443457	-
chr1	3460206	3460274	ss_5783	-3.59488@@3460246	-
chr1	3460591	3460645	ss_5785	-2.62346@@3460591	-
chr1	3461336	3461427	ss_5793	-3.59488@@3461336	-
chr1	3461622	3461673	ss_5794	-1.27155@@3461622	-
chr1	3492427	3492486	ss_5810	-3.59488@@3492466	-
chr1	3493103	3493179	ss_5816	-3.59488@@3493103	-
chr1	3510260	3510318	ss_5833	-1.27155@@3510260	-
chr1	3514131	3514205	ss_5841	-3.42755@@3514136	-
chr1	3514460	3514510	ss_5843	-3.02203@@3514460	-
chr1	3516381	3516445	ss_5854	-2.08273@@3516381	-
chr1	3517223	3517292	ss_5858	-3.33614@@3517251	-
chr1	3524872	3524942	ss_5870	-3.18741@@3524873	-
chr1	3525102	3525155	ss_5872	-2.08273@@3525102	-
chr1	3568290	3568344	ss_5884	-3.33614@@3568296	-
chr1	3576564	3576647	ss_5908	-3.02203@@3576580	-
chr1	3577345	3577429	ss_5909	-3.33614@@3577355	-
chr1	3577480	3577530	ss_5910	-1.27155@@3577480	-
chr1	3584086	3584151	ss_5930	-2.08273@@3584086	-
chr1	3586264	3586316	ss_5942	-1.27155@@3586264	-
chr1	3587336	3587390	ss_5949	-3.02203@@3587336	-
chr1	3591716	3591790	ss_5969	-3.33614@@3591738	-
chr1	3592805	3592860	ss_5975	-1.27155@@3592805	-
chr1	3594070	3594124	ss_5979	-2.62346@@3594070	-
chr1	3599874	3599944	ss_5981	-3.02203@@3599905	-
chr1	3601151	3601222	ss_5986	-2.08273@@3601160	-
chr1	3603536	3603600	ss_5994	-1.27155@@3603536	-
chr1	3614740	3614808	ss_6023	-1.27155@@3614740	-
chr1	3616737	3616811	ss_6026	-2.62346@@3616737	-
chr1	3619978	3620037	ss_6037	-2.08273@@3619978	-
chr1	3621741	3621807	ss_6042	-3.02203@@3621758	-
chr1	3632459	3632576	ss_6048	-2.62346@@3632530	-
chr1	3635453	3635526	ss_6051	-3.33614@@3635479	-
chr1	3635611	3635697	ss_6052	-3.02203@@3635646	-
chr1	3635847	3635908	ss_6053	-2.62346@@3635874	-
chr1	3644647	3644701	ss_6059	-2.08273@@3644647	-
chr1	3646396	3646454	ss_6062	-3.02203@@3646432	-
chr1	3646517	3646582	ss_6063	-3.33614@@3646521	-
chr1	3650653	3650713	ss_6079	-2.62346@@3650653	-
chr1	3656711	3656768	ss_6097	-3.02203@@3656736	-
chr1	3666091	3666165	ss_6110	-3.33614@@3666128	-
chr1	3668981	3669060	ss_6117	-2.08273@@3668981	-
chr1	3669138	3669191	ss_6118	-2.08273@@3669138	-
chr1	3692370	3692423	ss_6142	-2.62346@@3692370	-
chr1	3696864	3696923	ss_6150	-1.27155@@3696864	-
chr1	3752167	3752240	ss_6178	-2.62346@@3752219	-
chr1	3756880	3756954	ss_6187	-2.62346@@3756899	-
chr1	3760738	3760794	ss_6195	-2.62346@@3760738	-
chr1	3760829	3760881	ss_6196	-1.27155@@3760829	-
chr1	3785705	3785755	ss_6211	-2.08273@@3785705	-
chr1	3786968	3787021	ss_6214	-1.27155@@3786968	-
chr1	3787541	3787655	ss_6215	-3.33614@@3787610	-
chr1	3789370	3789428	ss_6223	-2.08273@@3789370	-
chr1	3789440	3789514	ss_6224	-2.62346@@3789440	-
chr1	3789931	3789997	ss_6232	-3.59488@@3789961	-
chr1	3791953	3792015	ss_6247	-2.08273@@3791954	-
chr1	3792302	3792365	ss_6249	-1.27155@@3792302	-
chr1	3792965	3793065	ss_6251	-3.02203@@3793012	-
chr1	3793182	3793238	ss_6252	-2.08273@@3793182	-
chr1	3793870	3793929	ss_6255	-2.08273@@3793870	-
chr1	3800594	3800644	ss_6258	-2.08273@@3800594	-
chr1	3800767	3800887	ss_6259	-3.33614@@3800803	-
chr1	3802908	3803015	ss_6268	-3.59488@@3802964	-
chr1	3803333	3803389	ss_6271	-2.62346@@3803333	-
chr1	3816386	3816452	ss_6277	-2.08273@@3816386	-
chr1	3817605	3817660	ss_6278	-3.02203@@3817605	-
chr1	3817683	3817775	ss_6279	-3.59488@@3817723	-
chr1	3819282	3819334	ss_6287	-1.27155@@3819282	-
chr1	3834464	3834537	ss_6316	-1.27155@@3834464	-
chr1	3836005	3836130	ss_6323	-3.33614@@3836093	-
chr1	3844456	3844508	ss_6326	-2.62346@@3844467	-
chr1	3844736	3844790	ss_6327	-2.62346@@3844736	-
chr1	3844811	3844863	ss_6328	-2.08273@@3844811	-
chr1	3846789	3846847	ss_6336	-2.62346@@3846797	-
chr1	3865526	3865629	ss_6350	-3.33614@@3865558	-
chr1	3869895	3869968	ss_6364	-2.62346@@3869895	-
chr1	3880234	3880313	ss_6377	-2.62346@@3880243	-
chr1	3912964	3913032	ss_6383	-3.02203@@3913012	-
chr1	3913048	3913124	ss_6384	-2.62346@@3913101	-
chr1	3928236	3928287	ss_6397	-3.33614@@3928236	-
chr1	3931405	3931496	ss_6405	-2.08273@@3931405	-
chr1	3970396	3970468	ss_6423	-3.02203@@3970420	-
chr1	3970554	3970625	ss_6424	-1.27155@@3970554	-
chr1	3972416	3972498	ss_6431	-2.08273@@3972416	-
chr1	3977543	3977617	ss_6438	-1.27155@@3977543	-
chr1	3977690	3977748	ss_6439	-3.33614@@3977708	-
chr1	3985381	3985440	ss_6451	-2.62346@@3985386	-
chr1	3985822	3985940	ss_6455	-3.59488@@3985853	-
chr1	3991208	3991263	ss_6461	-2.08273@@3991223	-
chr1	3991879	3991933	ss_6465	-3.59488@@3991919	-
chr1	3992942	3993007	ss_6473	-3.33614@@3992942	-
chr1	4019104	4019186	ss_6514	-3.02203@@4019112	-
chr1	4019765	4019836	ss_6518	-3.54929@@4019790	-
chr1	4026222	4026277	ss_6529	-2.08273@@4026222	-
chr1	4026314	4026367	ss_6530	-2.08273@@4026314	-
chr1	4034556	4034611	ss_6538	-2.08273@@4034588	-
chr1	4034675	4034737	ss_6539	-2.08273@@4034680	-
chr1	4036548	4036605	ss_6552	-3.59488@@4036555	-
chr1	4041689	4041750	ss_6564	-3.02203@@4041707	-
chr1	4042045	4042106	ss_6567	-3.59488@@4042082	-
chr1	4042338	4042412	ss_6569	-2.08273@@4042387	-
chr1	4042577	4042651	ss_6570	-3.02203@@4042577	-
chr1	4042838	4042888	ss_6571	-2.62346@@4042838	-
chr1	4043206	4043274	ss_6574	-1.27155@@4043206	-
chr1	4048392	4048459	ss_6579	-2.62346@@4048438	-
chr1	4051324	4051377	ss_6589	-3.58245@@4051344	-
chr1	4053174	4053234	ss_6595	-2.62346@@4053208	-
chr1	4115322	4115380	ss_6639	-3.02203@@4115334	-
chr1	4116067	4116166	ss_6647	-3.02203@@4116072	-
chr1	4123563	4123680	ss_6653	-3.59488@@4123616	-
chr1	4124121	4124199	ss_6656	-3.02203@@4124135	-
chr1	4124254	4124317	ss_6657	-3.02203@@4124283	-
chr1	4163631	4163705	ss_6673	-1.27155@@4163631	-
chr1	4164365	4164439	ss_6674	-2.08273@@4164365	-
chr1	4174853	4174909	ss_6677	-2.62346@@4174856	-
chr1	4175359	4175423	ss_6678	-3.02203@@4175372	-
chr1	4176743	4176798	ss_6685	-2.62346@@4176743	-
chr1	4181475	4181537	ss_6704	-3.02203@@4181475	-
chr1	4183469	4183525	ss_6710	-3.02203@@4183478	-
chr1	4184180	4184235	ss_6713	-3.18741@@4184186	-
chr1	4184577	4184637	ss_6715	-2.08273@@4184611	-
chr1	4185852	4185911	ss_6720	-3.33614@@4185858	-
chr1	4186059	4186114	ss_6721	-2.08273@@4186059	-
chr1	4208165	4208231	ss_6746	-3.59488@@4208165	-
chr1	4208799	4208851	ss_6748	-1.27155@@4208799	-
chr1	4214443	4214504	ss_6750	-2.08273@@4214443	-
chr1	4215417	4215481	ss_6760	-2.08273@@4215417	-
chr1	4215647	4215736	ss_6762	-3.02203@@4215719	-
chr1	4216701	4216751	ss_6770	-3.33614@@4216701	-
chr1	4226901	4226966	ss_6777	-3.02203@@4226954	-
chr1	4227472	4227534	ss_6782	-3.02203@@4227472	-
chr1	4228599	4228663	ss_6789	-2.62346@@4228599	-
chr1	4236160	4236223	ss_6805	-3.59488@@4236182	-
chr1	4238512	4238564	ss_6822	-2.08273@@4238523	-
chr1	4242914	4242980	ss_6834	-3.33614@@4242954	-
chr1	4263390	4263440	ss_6842	-2.08273@@4263420	-
chr1	4263951	4264034	ss_6847	-3.02203@@4263951	-
chr1	4267297	4267387	ss_6854	-2.62346@@4267344	-
chr1	4267413	4267463	ss_6855	-2.62346@@4267413	-
chr1	4268383	4268490	ss_6858	-3.02203@@4268416	-
chr1	4274945	4275019	ss_6864	-2.62346@@4274973	-
chr1	4279989	4280046	ss_6881	-1.27155@@4279989	-
chr1	4286421	4286476	ss_6890	-3.33614@@4286452	-
chr1	4290151	4290225	ss_6896	-2.08273@@4290151	-
chr1	4295297	4295357	ss_6906	-3.18741@@4295318	-
chr1	4303283	4303357	ss_6917	-2.62346@@4303283	-
chr1	4321511	4321568	ss_6938	-2.62346@@4321511	-
chr1	4323832	4323902	ss_6952	-2.62346@@4323851	-
chr1	4324436	4324533	ss_6953	-3.02203@@4324443	-
chr1	4324838	4324918	ss_6954	-3.02203@@4324865	-
chr1	4325699	4325757	ss_6959	-2.08273@@4325699	-
chr1	4327099	4327223	ss_6963	-2.62346@@4327144	-
chr1	4327837	4327908	ss_6968	-1.27155@@4327837	-
chr1	4328108	4328280	ss_6969	-3.47121@@4328181	-
chr1	4362539	4362617	ss_7008	-2.62346@@4362566	-
chr1	4362885	4362942	ss_7010	-2.62346@@4362885	-
chr1	4370040	4370160	ss_7040	-3.02203@@4370047	-
chr1	4370781	4370833	ss_7045	-2.62346@@4370781	-
chr1	4380053	4380155	ss_7059	-2.62346@@4380069	-
chr1	4392887	4392952	ss_7075	-3.02203@@4392901	-
chr1	4396675	4396782	ss_7102	-3.59488@@4396731	-
chr1	4396805	4396880	ss_7103	-3.55237@@4396840	-
chr1	4397068	4397129	ss_7106	-3.02203@@4397091	-
chr1	4398911	4398969	ss_7123	-3.59488@@4398923	-
chr1	4403136	4403187	ss_7133	-2.62346@@4403150	-
chr1	4405157	4405208	ss_7137	-2.62346@@4405157	-
chr1	4436617	4436671	ss_7149	-2.08273@@4436617	-
chr1	4436912	4437005	ss_7151	-3.02203@@4436948	-
chr1	4437222	4437288	ss_7153	-3.33614@@4437267	-
chr1	4438478	4438543	ss_7155	-2.62346@@4438490	-
chr1	4442252	4442309	ss_7165	-2.08273@@4442252	-
chr1	4442757	4442825	ss_7170	-2.08273@@4442757	-
chr1	4443585	4443649	ss_7178	-3.02203@@4443604	-
chr1	4444399	4444470	ss_7181	-3.02203@@4444445	-
chr1	4444808	4444924	ss_7183	-3.33614@@4444827	-
chr1	4469454	4469504	ss_7207	-2.62346@@4469454	-
chr1	4472981	4473042	ss_7219	-3.02203@@4472981	-
chr1	4479730	4479782	ss_7238	-3.33614@@4479742	-
chr1	4482187	4482301	ss_7247	-2.62346@@4482259	-
chr1	4482686	4482765	ss_7251	-3.59488@@4482746	-
chr1	4483161	4483222	ss_7255	-3.47121@@4483196	-
chr1	4492389	4492439	ss_7280	-2.08273@@4492389	-
chr1	4508400	4508461	ss_7288	-3.02203@@4508400	-
chr1	4509991	4510043	ss_7291	-3.02203@@4510011	-
chr1	4510336	4510391	ss_7292	-3.59488@@4510366	-
chr1	4511480	4511566	ss_7298	-3.59488@@4511505	-
chr1	4512173	4512227	ss_7301	-3.33614@@4512187	-
chr1	4512696	4512753	ss_7304	-1.27155@@4512696	-
chr1	4513188	4513298	ss_7308	-2.08273@@4513188	-
